roll 0.00844884, pitch -0.00913322, yaw -0.0102741
ax 0.0435124, ay -0.000133149, az 9.8099
gx -3.80423e-06, gy 2.48891e-06, gz -3.72287e-08
qx -0.00158742, qy -0.0015488, qz -0.714751
roll 0.00284747, pitch -0.0060338, yaw -0.0102316
ax 0.0435116, ay -0.000134428, az 9.8099
gx -2.42345e-06, gy 1.58475e-06, gz 3.98249e-08
qx -0.00158744, qy -0.0015487, qz -0.714751
roll -0.00835391, pitch 0.000165028, yaw -0.0101987
ax 0.0435113, ay -0.000134882, az 9.8099
gx -1.92837e-06, gy 1.26456e-06, gz 6.25717e-08
qx -0.00158745, qy -0.00154866, qz -0.714751
roll -0.00275198, pitch -0.00293514, yaw -0.0102065
ax 0.0435109, ay -0.000135529, az 9.8099
gx -1.20811e-06, gy 8.05187e-07, gz 8.4683e-08
qx -0.00158746, qy -0.00154861, qz -0.714751
roll 0.00844709, pitch -0.00913223, yaw -0.010274
ax 0.0435106, ay -0.000135927, az 9.8099
gx -7.38787e-07, gy 5.12721e-07, gz 8.36334e-08
qx -0.00158747, qy -0.00154858, qz -0.714751
roll -0.00275558, pitch -0.00293314, yaw -0.0102064
ax 0.0435105, ay -0.000136161, az 9.8099
gx -4.31571e-07, gy 3.26526e-07, gz 6.66236e-08
qx -0.00158747, qy -0.00154856, qz -0.714751
roll 0.00844351, pitch -0.00913025, yaw -0.010274
ax 0.0435104, ay -0.000136235, az 9.8099
gx -3.20145e-07, gy 2.60594e-07, gz 5.38407e-08
qx -0.00158747, qy -0.00154855, qz -0.714751
roll 0.00284221, pitch -0.00603087, yaw -0.0102315
ax 0.0435103, ay -0.000136318, az 9.8099
gx -1.56628e-07, gy 1.66013e-07, gz 2.23909e-08
qx -0.00158747, qy -0.00154855, qz -0.714751
roll -0.00835878, pitch 0.000167756, yaw -0.0101987
ax 0.0435103, ay -0.000136336, az 9.8099
gx -9.74237e-08, gy 1.32519e-07, gz 4.61108e-09
qx -0.00158747, qy -0.00154854, qz -0.714751
roll -0.00275684, pitch -0.00293243, yaw -0.0102064
ax 0.0435103, ay -0.000136337, az 9.8099
gx -1.13839e-08, gy 8.44625e-08, gz -3.31697e-08
qx -0.00158747, qy -0.00154854, qz -0.714751
roll 0.00844227, pitch -0.00912955, yaw -0.010274
ax 0.0435102, ay -0.000136325, az 9.8099
gx 1.90799e-08, gy 6.7437e-08, gz -5.25172e-08
qx -0.00158747, qy -0.00154854, qz -0.714751
roll 0.00284098, pitch -0.00603018, yaw -0.0102315
ax 0.0435102, ay -0.000136284, az 9.8099
gx 6.14265e-08, gy 4.29921e-08, gz -9.06907e-08
qx -0.00158746, qy -0.00154854, qz -0.714751
roll -0.00835995, pitch 0.000168418, yaw -0.0101987
ax 0.0435102, ay -0.000136258, az 9.8099
gx 7.51882e-08, gy 3.43246e-08, gz -1.09009e-07
qx -0.00158746, qy -0.00154854, qz -0.714751
roll -0.00275801, pitch -0.00293177, yaw -0.0102064
ax 0.0435102, ay -0.000136198, az 9.8099
gx 9.13281e-08, gy 2.18619e-08, gz -1.42991e-07
qx -0.00158746, qy -0.00154854, qz -0.714751
roll 0.00844109, pitch -0.00912889, yaw -0.010274
ax 0.0435102, ay -0.000136136, az 9.8099
gx 9.55406e-08, gy 1.38987e-08, gz -1.72151e-07
qx -0.00158746, qy -0.00154854, qz -0.714751
roll -0.0027616, pitch -0.00292977, yaw -0.0102065
ax 0.0435102, ay -0.000136076, az 9.8099
gx 9.06963e-08, gy 8.79962e-09, gz -1.95214e-07
qx -0.00158746, qy -0.00154854, qz -0.714751
roll 0.00843748, pitch -0.00912687, yaw -0.010274
ax 0.0435102, ay -0.000136048, az 9.8099
gx 8.55617e-08, gy 6.98633e-09, gz -2.0414e-07
qx -0.00158745, qy -0.00154855, qz -0.714751
roll 0.00283616, pitch -0.00602749, yaw -0.0102315
ax 0.0435101, ay -0.000135999, az 9.8099
gx 7.0972e-08, gy 4.37572e-09, gz -2.16313e-07
qx -0.00158745, qy -0.00154855, qz -0.714751
roll -0.00836457, pitch 0.000170988, yaw -0.0101988
ax 0.0435101, ay -0.000135978, az 9.8099
gx 6.19015e-08, gy 3.44936e-09, gz -2.19432e-07
qx -0.00158745, qy -0.00154855, qz -0.714751
roll -0.00276267, pitch -0.00292917, yaw -0.0102065
ax 0.0435101, ay -0.000135947, az 9.8099
gx 4.10789e-08, gy 2.12519e-09, gz -2.19561e-07
qx -0.00158745, qy -0.00154855, qz -0.714751
roll 0.0084364, pitch -0.00912627, yaw -0.010274
ax 0.0435101, ay -0.000135937, az 9.8099
gx 2.965e-08, gy 1.66276e-09, gz -2.16563e-07
qx -0.00158745, qy -0.00154855, qz -0.714751
roll 0.00283507, pitch -0.00602688, yaw -0.0102316
ax 0.0435101, ay -0.000135927, az 9.8099
gx 5.52181e-09, gy 1.01461e-09, gz -2.0457e-07
qx -0.00158745, qy -0.00154855, qz -0.714751
roll -0.00836561, pitch 0.000171574, yaw -0.0101988
ax 0.0435101, ay -0.000135928, az 9.8099
gx -6.88499e-09, gy 7.95521e-10, gz -1.95683e-07
qx -0.00158745, qy -0.00154855, qz -0.714751
roll -0.00276372, pitch -0.00292858, yaw -0.0102065
ax 0.0435101, ay -0.000135941, az 9.8099
gx -3.16838e-08, gy 5.03965e-10, gz -1.72538e-07
qx -0.00158745, qy -0.00154855, qz -0.714751
roll 0.00843534, pitch -0.00912569, yaw -0.010274
ax 0.0435101, ay -0.00013597, az 9.8099
gx -5.5581e-08, gy 3.43779e-10, gz -1.42974e-07
qx -0.00158745, qy -0.00154855, qz -0.714751
roll -0.00276744, pitch -0.00292653, yaw -0.0102065
ax 0.0435101, ay -0.000136012, az 9.8099
gx -7.75915e-08, gy 2.66247e-10, gz -1.08093e-07
qx -0.00158745, qy -0.00154855, qz -0.714751
roll 0.0084316, pitch -0.00912362, yaw -0.010274
ax 0.0435101, ay -0.000136038, az 9.8099
gx -8.76087e-08, gy 2.46646e-10, gz -8.90581e-08
qx -0.00158745, qy -0.00154855, qz -0.714751
roll 0.00283024, pitch -0.00602421, yaw -0.0102316
ax 0.0435101, ay -0.000136099, az 9.8099
gx -1.05171e-07, gy 2.22189e-10, gz -4.86908e-08
qx -0.00158746, qy -0.00154854, qz -0.714751
roll -0.00837027, pitch 0.000174133, yaw -0.0101988
ax 0.0435101, ay -0.000136134, az 9.8099
gx -1.12543e-07, gy 2.14754e-10, gz -2.77362e-08
qx -0.00158746, qy -0.00154854, qz -0.714751
roll -0.00276841, pitch -0.002926, yaw -0.0102066
ax 0.0435101, ay -0.000136208, az 9.8099
gx -1.2411e-07, gy 1.97366e-10, gz 1.47355e-08
qx -0.00158746, qy -0.00154854, qz -0.714751
roll 0.00843062, pitch -0.00912309, yaw -0.010274
ax 0.0435101, ay -0.000136247, az 9.8099
gx -1.28192e-07, gy 1.81551e-10, gz 3.58544e-08
qx -0.00158746, qy -0.00154854, qz -0.714751
roll 0.00282925, pitch -0.00602368, yaw -0.0102316
ax 0.0435101, ay -0.000136328, az 9.8099
gx -1.32752e-07, gy 1.45081e-10, gz 7.68703e-08
qx -0.00158746, qy -0.00154853, qz -0.714751
roll -0.00837122, pitch 0.000174649, yaw -0.0101988
ax 0.0435101, ay -0.000136369, az 9.8099
gx -1.33185e-07, gy 1.20982e-10, gz 9.63828e-08
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00276937, pitch -0.00292548, yaw -0.0102065
ax 0.0435101, ay -0.000136451, az 9.8099
gx -1.3033e-07, gy 6.1709e-11, gz 1.32503e-07
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00842965, pitch -0.00912257, yaw -0.010274
ax 0.0435101, ay -0.000136529, az 9.8099
gx -1.22619e-07, gy -6.9918e-12, gz 1.63641e-07
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.0027732, pitch -0.00292338, yaw -0.0102065
ax 0.0435101, ay -0.0001366, az 9.8099
gx -1.10334e-07, gy -7.48845e-11, gz 1.8863e-07
qx -0.00158747, qy -0.00154852, qz -0.714751
roll 0.00842583, pitch -0.00912046, yaw -0.0102739
ax 0.0435101, ay -0.000136633, az 9.8099
gx -1.02613e-07, gy -1.07614e-10, gz 1.98516e-07
qx -0.00158748, qy -0.00154852, qz -0.714751
roll 0.00282442, pitch -0.00602103, yaw -0.0102315
ax 0.0435101, ay -0.000136689, az 9.8099
gx -8.4373e-08, gy -1.57918e-10, gz 2.1261e-07
qx -0.00158748, qy -0.00154852, qz -0.714751
roll -0.00837587, pitch 0.000177195, yaw -0.0101988
ax 0.0435101, ay -0.000136713, az 9.8099
gx -7.40243e-08, gy -1.76769e-10, gz 2.16685e-07
qx -0.00158748, qy -0.00154852, qz -0.714751
roll -0.00277406, pitch -0.00292291, yaw -0.0102065
ax 0.0435101, ay -0.000136751, az 9.8099
gx -5.13536e-08, gy -1.95944e-10, gz 2.187e-07
qx -0.00158748, qy -0.00154852, qz -0.714751
roll 0.00842497, pitch -0.00912, yaw -0.0102739
ax 0.0435101, ay -0.000136764, az 9.8099
gx -3.92438e-08, gy -1.94573e-10, gz 2.16621e-07
qx -0.00158748, qy -0.00154852, qz -0.714751
roll 0.00282357, pitch -0.00602056, yaw -0.0102315
ax 0.0435101, ay -0.000136779, az 9.8099
gx -1.40419e-08, gy -1.73935e-10, gz 2.06389e-07
qx -0.00158748, qy -0.00154852, qz -0.714751
roll -0.00837669, pitch 0.000177648, yaw -0.0101987
ax 0.0435101, ay -0.00013678, az 9.8099
gx -1.18606e-09, gy -1.54933e-10, gz 1.9833e-07
qx -0.00158748, qy -0.00154852, qz -0.714751
roll -0.00277488, pitch -0.00292246, yaw -0.0102064
ax 0.0435102, ay -0.000136771, az 9.8099
gx 2.44337e-08, gy -9.79134e-11, gz 1.76707e-07
qx -0.00158748, qy -0.00154852, qz -0.714751
roll 0.00842415, pitch -0.00911955, yaw -0.0102738
ax 0.0435102, ay -0.000136747, az 9.8099
gx 4.91327e-08, gy -2.72847e-11, gz 1.48446e-07
qx -0.00158748, qy -0.00154852, qz -0.714751
roll -0.00277876, pitch -0.00292031, yaw -0.0102064
ax 0.0435102, ay -0.000136708, az 9.8099
gx 7.19865e-08, gy 4.77805e-11, gz 1.14603e-07
qx -0.00158748, qy -0.00154852, qz -0.714751
roll 0.00842027, pitch -0.00911739, yaw -0.0102738
ax 0.0435102, ay -0.000136683, az 9.8099
gx 8.24505e-08, gy 8.14055e-11, gz 9.5978e-08
qx -0.00158748, qy -0.00154852, qz -0.714751
roll 0.00281884, pitch -0.00601794, yaw -0.0102314
ax 0.0435102, ay -0.000136625, az 9.8099
gx 1.00963e-07, gy 1.47077e-10, gz 5.61927e-08
qx -0.00158747, qy -0.00154852, qz -0.714751
roll -0.00838124, pitch 0.00018018, yaw -0.0101987
ax 0.0435102, ay -0.000136592, az 9.8099
gx 1.08838e-07, gy 1.71218e-10, gz 3.54057e-08
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00277947, pitch -0.00291991, yaw -0.0102064
ax 0.0435102, ay -0.00013652, az 9.8099
gx 1.21456e-07, gy 2.04586e-10, gz -6.98357e-09
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00841957, pitch -0.00911699, yaw -0.0102738
ax 0.0435102, ay -0.000136481, az 9.8099
gx 1.26082e-07, gy 2.09737e-10, gz -2.81881e-08
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00281813, pitch -0.00601754, yaw -0.0102314
ax -3.08146, ay -0.000136356, az 9.8244
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00270509, pitch 0.00678688, yaw -0.0102314
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00119863, pitch 0.000561042, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00181243, pitch -0.0118826, yaw -0.0102199
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00119789, pitch 0.000557993, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00181316, pitch -0.0118855, yaw -0.0102199
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000307981, pitch -0.00566544, yaw -0.0102331
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00270262, pitch 0.00677669, yaw -0.0102315
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00119614, pitch 0.000550757, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00181487, pitch -0.0118926, yaw -0.0102199
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000309688, pitch -0.00567249, yaw -0.0102331
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00270092, pitch 0.00676968, yaw -0.0102315
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00119442, pitch 0.000543678, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00181654, pitch -0.0118996, yaw -0.0102199
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.0011938, pitch 0.000541125, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00181715, pitch -0.0119021, yaw -0.0102199
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000311962, pitch -0.00568189, yaw -0.0102331
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.0026987, pitch 0.00676053, yaw -0.0102315
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00119218, pitch 0.000534447, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00181873, pitch -0.0119086, yaw -0.0102198
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000313541, pitch -0.00568842, yaw -0.0102331
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00269719, pitch 0.00675431, yaw -0.0102315
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00119066, pitch 0.000528168, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00182022, pitch -0.0119148, yaw -0.0102198
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00119014, pitch 0.000526005, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00182073, pitch -0.0119169, yaw -0.0102198
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000315541, pitch -0.00569668, yaw -0.0102331
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00269532, pitch 0.00674659, yaw -0.0102315
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00118878, pitch 0.000520379, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00182207, pitch -0.0119224, yaw -0.0102198
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000316874, pitch -0.0057022, yaw -0.0102331
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00269409, pitch 0.00674153, yaw -0.0102315
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00118754, pitch 0.000515275, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00182328, pitch -0.0119274, yaw -0.0102198
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00118709, pitch 0.000513398, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00182373, pitch -0.0119293, yaw -0.0102198
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000318532, pitch -0.00570905, yaw -0.0102331
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.0026926, pitch 0.00673534, yaw -0.0102315
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00118603, pitch 0.000509031, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00182477, pitch -0.0119336, yaw -0.0102198
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000319571, pitch -0.00571334, yaw -0.0102331
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00269167, pitch 0.00673152, yaw -0.0102315
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000321504, pitch -0.00572133, yaw -0.010233
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00268997, pitch 0.0067245, yaw -0.0102315
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00118338, pitch 0.000498095, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00182738, pitch -0.0119444, yaw -0.0102197
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000322174, pitch -0.0057241, yaw -0.010233
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00268939, pitch 0.0067221, yaw -0.0102315
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.0011828, pitch 0.000495671, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00182796, pitch -0.0119468, yaw -0.0102197
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000322751, pitch -0.00572649, yaw -0.010233
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00268889, pitch 0.00672004, yaw -0.0102315
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000324331, pitch -0.00573301, yaw -0.010233
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00268754, pitch 0.00671446, yaw -0.0102316
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00118093, pitch 0.000487961, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.0018298, pitch -0.0119544, yaw -0.0102197
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000324591, pitch -0.00573409, yaw -0.010233
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00268732, pitch 0.00671354, yaw -0.0102316
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00118071, pitch 0.000487039, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00183002, pitch -0.0119553, yaw -0.0102197
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000324812, pitch -0.005735, yaw -0.010233
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00268713, pitch 0.00671277, yaw -0.0102316
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000326122, pitch -0.00574041, yaw -0.010233
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00268603, pitch 0.00670821, yaw -0.0102316
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll 0.00117941, pitch 0.000481654, yaw -0.010237
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.00183131, pitch -0.0119606, yaw -0.0102197
ax 0.0435101, ay -0.000136475, az 9.8099
gx 0, gy 0, gz 0
qx -0.00158747, qy -0.00154853, qz -0.714751
roll -0.000326098, pitch -0.00574032, yaw -0.010233
ax 1.26543, ay 0.497915, az 16.4638
gx -0.452481, gy 1.34822, gz 0.027312
qx -0.0130637, qy -0.023303, qz -0.714527
roll -0.0242033, pitch 0.0687559, yaw -0.00943225
ax 2.66654, ay -0.217474, az 7.96076
gx -0.0968045, gy 0.314873, gz -0.00359383
qx -0.0105527, qy -0.0186708, qz -0.71466
roll -0.0273784, pitch 0.0724399, yaw -0.0098014
ax 0.215768, ay 0.0562602, az 9.7262
gx -0.059639, gy 0.185151, gz -0.00320028
qx -0.00727389, qy -0.0124458, qz -0.714827
roll -0.0269968, pitch 0.0722384, yaw -0.0100254
ax 0.182044, ay 0.0450651, az 9.74304
gx -0.0476673, gy 0.147502, gz -0.00283767
qx -0.00612301, qy -0.0102491, qz -0.714883
roll -0.0264333, pitch 0.0709265, yaw -0.0100927
ax 0.132058, ay 0.0288303, az 9.76746
gx -0.0304538, gy 0.093821, gz -0.00206321
qx -0.00447573, qy -0.00709758, qz -0.714961
roll -0.0241873, pitch 0.0648533, yaw -0.0100922
ax 0.100083, ay 0.018388, az 9.78289
gx -0.0194582, gy 0.059762, gz -0.00142532
qx -0.00342841, qy -0.0050891, qz -0.715009
roll -0.021244, pitch 0.0566079, yaw -0.0100162
ax 0.079654, ay 0.011691, az 9.79268
gx -0.0124332, gy 0.0381001, gz -0.000969122
qx -0.00276161, qy -0.00380812, qz -0.71504
roll -0.0178465, pitch 0.0469489, yaw -0.00990903
ax 0.0724002, ay 0.0093087, az 9.79614
gx -0.00993868, gy 0.0304278, gz -0.000800342
qx -0.00252533, qy -0.00335373, qz -0.71505
roll -0.0160708, pitch 0.0418704, yaw -0.00985821
ax 0.0619585, ay 0.00593248, az 9.80112
gx -0.0063499, gy 0.0194128, gz -0.000553262
qx -0.00218605, qy -0.00270074, qz -0.715066
roll -0.0122943, pitch 0.0310254, yaw -0.00975892
ax 0.058226, ay 0.00473856, az 9.80288
gx -0.00507495, gy 0.0155075, gz -0.000451072
qx -0.00206574, qy -0.00246905, qz -0.715072
roll -0.0103667, pitch 0.0254743, yaw -0.00971996
ax 0.0529028, ay 0.0029635, az 9.80541
gx -0.0032422, gy 0.00989739, gz -0.000299418
qx -0.00189289, qy -0.00213603, qz -0.715081
roll -0.00638997, pitch 0.0139964, yaw -0.00966192
ax 0.0510137, ay 0.00233415, az 9.80631
gx -0.00259166, gy 0.00790739, gz -0.000243913
qx -0.00183159, qy -0.00201785, qz -0.715084
roll -0.00438568, pitch 0.00819894, yaw -0.00964794
ax 0.0482985, ay 0.00143136, az 9.80761
gx -0.00165621, gy 0.00504766, gz -0.000161943
qx -0.00174351, qy -0.00184795, qz -0.715088
roll -0.000313051, pitch -0.0035934, yaw -0.00964947
ax 0.0473351, ay 0.001112, az 9.80807
gx -0.00132409, gy 0.00403302, gz -0.000132002
qx -0.00171227, qy -0.00178765, qz -0.71509
roll 0.00171514, pitch -0.00952354, yaw -0.00966719
ax 0.0459505, ay 0.0006547, az 9.80873
gx -0.00084641, gy 0.00257469, gz -8.77666e-05
qx -0.00166738, qy -0.00170095, qz -0.715092
roll -0.00247859, pitch 0.00275525, yaw -0.00965885
ax 0.045067, ay 0.000364592, az 9.80915
gx -0.00054117, gy 0.00164374, gz -5.8387e-05
qx -0.00163874, qy -0.00164558, qz -0.715094
roll 0.00162456, pitch -0.00925253, yaw -0.00967608
ax 0.0445032, ay 0.000180703, az 9.80942
gx -0.000346087, gy 0.00104942, gz -3.88335e-05
qx -0.00162047, qy -0.00161022, qz -0.715095
roll -0.00253657, pitch 0.0029283, yaw -0.0096655
ax 0.0443033, ay 0.000115826, az 9.80952
gx -0.000276791, gy 0.000838507, gz -3.16577e-05
qx -0.00161399, qy -0.00159766, qz -0.715095
roll -0.000476261, pitch -0.00310191, yaw -0.00966673
ax 0.044016, ay 2.30747e-05, az 9.80966
gx -0.000177084, gy 0.000535337, gz -2.10058e-05
